SiteID;SiteName;SiteCode;Latitude;Longitude;Elevation;regione
6541;Pezze' di Moena (Diga);96;46.383662;11.664561;1205;trentino
6543;Paganella;99;46.143291;11.037444;2125;trentino
6546;Passo Rolle;103;46.297214;11.787638;1995;trentino
6547;Passo Valles;104;46.338417;11.799764;2032;trentino
6564;Sant'Orsola;139;46.107105;11.302200;930;trentino
6569;Aldeno;146;45.967849;11.091715;182;trentino
6570;Rovereto;147;45.896097;11.043954;203;trentino
6574;Loppio;151;45.855358;10.931337;230;trentino
6576;Ronchi di Ala;153;45.739264;11.065345;692;trentino
6585;Pradalago Rifugio Agostini;167;46.249712;10.813874;2084;trentino
6590;Pinzolo;175;46.156746;10.757755;755;trentino
6591;Torrente Arno';177;46.032072;10.640512;1148;trentino
6598;Santa Massenza (Centrale);189;46.065821;10.980894;245;trentino
6601;Torbole;193;45.881852;10.882485;70;trentino
6603;Forte D'Ampola;203;45.863908;10.646264;725;trentino
6609;Spormaggiore;212;46.212402;11.047544;655;trentino
6615;Romeno;236;46.390724;11.118834;958;trentino
6636;Tremalzo;354;45.841850;10.683719;1520;trentino
742;Isola_polvese_1;742;43.115;12.143;263;umbria
3539;Perugia_santa_giuliana;3539;43.105;12.387;412;umbria
1482;Perugia_sede;1482;43.106;12.376;352;umbria
268;Todi;268;42.787;12.410;211;umbria
1090;Armenzano;1090;43.072;12.702;614;umbria
796;Bastardo;796;42.865;12.558;321;umbria
270;Bastia_umbra;270;43.054;12.561;204;umbria
1480;Carestello;1480;43.286;12.534;494;umbria
792;Casa_castalda;792;43.180;12.659;663;umbria
1653;Cerbara;1653;43.509;12.218;318;umbria
265;Citta_di_castello;265;43.462;12.251;306;umbria
269;Compignano;269;42.948;12.283;211;umbria
1520;Foligno;1520;42.953;12.679;222;umbria
301;Gubbio;301;43.341;12.563;449;umbria
4510;La_cima;4510;43.234;12.122;694;umbria
807;Marsciano;807;42.916;12.337;168;umbria
1683;Monte_cucco;1683;43.375;12.729;1155;umbria
264;Montelovesco;264;43.308;12.418;590;umbria
1652;Narni_scalo;1652;42.552;12.545;108;umbria
267;Nocera_umbra;267;43.119;12.791;517;umbria
2011;Norcia;2011;42.799;13.105;678;umbria
2005;Orvieto;2005;42.719;12.110;264;umbria
813;Orvieto_scalo;813;42.725;12.136;127;umbria
748;Passignano;748;43.187;12.142;308;umbria
266;Petrelle;266;43.350;12.160;400;umbria
773;Petrignano_d'assisi;773;43.103;12.537;212;umbria
738;Petrignano_del_lago_-_sp_302;738;43.161;11.953;301;umbria
1522;Piediluco;1522;42.534;12.767;389;umbria
804;Ponte_buggianino;804;42.843;12.926;535;umbria
453;Ponte_nuovo;453;43.010;12.429;176;umbria
252;Ponte_santa_maria;252;42.896;12.021;241;umbria
794;San_benedetto_vecchio;794;43.437;12.464;679;umbria
3537;San_gemini;3537;42.609;12.540;255;umbria
799;San_silvestro;799;42.756;12.674;369;umbria
2002;Spoleto;2002;42.756;12.739;323;umbria
3549;Terni;3549;42.560;12.650;129;umbria
2001;Umbertide;2001;43.313;12.350;322;umbria
113;Etroubles - Chevrière;4080;45.8167;7.23278;1339;valledaosta
20;Courmayeur - Mont de la Saxe;1200;45.8170;6.98204;2076;valledaosta
31;Issime - Capoluogo;1320;45.6873;7.85621;960;valledaosta
47;Pré-Saint-Didier - Plan Praz;1500;45.7549;6.95245;2044;valledaosta
57;Valgrisenche - Menthieu;1620;45.6137;7.05250;1859;valledaosta
109;Aosta - Piazza Plouves;4000;45.7369;7.32372;580;valledaosta
110;Aosta - Mont-Fleury;4020;45.7305;7.29903;577;valledaosta
111;La Thuile - Les Granges;4050;45.7297;6.96684;1637;valledaosta
115;Donnas - Clapey;4110;45.5966;7.76643;341;valledaosta
5675;Arabba;00003;46.49926;11.87637;1653;veneto
5680;Agordo;00019;46.27609;12.03251;588;veneto
5683;Sospirolo;00025;46.14025;12.07977;363;veneto
5699;Recoaro 1000;00077;45.67982;11.22594;913;veneto
5718;Salizzole;00108;45.23885;11.08626;22;veneto
5719;Cittadella;00110;45.66574;11.79122;57;veneto
5731;Trebaseleghe;00122;45.60680;12.02654;23;veneto
5717;Montagnana;00106;45.24286;11.46828;15;veneto
